strikePrice,expiryDate,CE,PE
25950,03-Jul-2025,"{'strikePrice': 25950, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025CE25950.00', 'openInterest': 6893, 'changeinOpenInterest': 4002, 'pchangeinOpenInterest': 138.4296091317883, 'totalTradedVolume': 97671, 'impliedVolatility': 10.65, 'lastPrice': 33.05, 'change': 20.249999999999996, 'pChange': 158.20312499999994, 'totalBuyQuantity': 73125, 'totalSellQuantity': 23175, 'bidQty': 300, 'bidprice': 32.6, 'askQty': 225, 'askPrice': 34, 'underlyingValue': 25549}","{'strikePrice': 25950, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025PE25950.00', 'openInterest': 99, 'changeinOpenInterest': 73, 'pchangeinOpenInterest': 280.7692307692308, 'totalTradedVolume': 404, 'impliedVolatility': 15.45, 'lastPrice': 452.6, 'change': -245.89999999999998, 'pChange': -35.204008589835354, 'totalBuyQuantity': 3000, 'totalSellQuantity': 6075, 'bidQty': 225, 'bidprice': 443.4, 'askQty': 75, 'askPrice': 455.9, 'underlyingValue': 25549}"
26000,03-Jul-2025,"{'strikePrice': 26000, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025CE26000.00', 'openInterest': 67518, 'changeinOpenInterest': 23223, 'pchangeinOpenInterest': 52.42803928208601, 'totalTradedVolume': 475614, 'impliedVolatility': 10.69, 'lastPrice': 26, 'change': 15.45, 'pChange': 146.44549763033174, 'totalBuyQuantity': 308475, 'totalSellQuantity': 291975, 'bidQty': 75, 'bidprice': 25.85, 'askQty': 21150, 'askPrice': 26, 'underlyingValue': 25549}","{'strikePrice': 26000, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025PE26000.00', 'openInterest': 6124, 'changeinOpenInterest': 4476, 'pchangeinOpenInterest': 271.6019417475728, 'totalTradedVolume': 11930, 'impliedVolatility': 15.53, 'lastPrice': 491.7, 'change': -263.09999999999997, 'pChange': -34.85691573926868, 'totalBuyQuantity': 8925, 'totalSellQuantity': 23400, 'bidQty': 75, 'bidprice': 490, 'askQty': 75, 'askPrice': 492.1, 'underlyingValue': 25549}"
26050,03-Jul-2025,"{'strikePrice': 26050, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025CE26050.00', 'openInterest': 9201, 'changeinOpenInterest': 4192, 'pchangeinOpenInterest': 83.68935915352365, 'totalTradedVolume': 67220, 'impliedVolatility': 10.65, 'lastPrice': 19.75, 'change': 11.35, 'pChange': 135.1190476190476, 'totalBuyQuantity': 73950, 'totalSellQuantity': 34500, 'bidQty': 225, 'bidprice': 19.75, 'askQty': 1350, 'askPrice': 19.95, 'underlyingValue': 25549}","{'strikePrice': 26050, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025PE26050.00', 'openInterest': 19, 'changeinOpenInterest': 13, 'pchangeinOpenInterest': 216.66666666666666, 'totalTradedVolume': 15, 'impliedVolatility': 16.19, 'lastPrice': 537.9, 'change': -418.45000000000005, 'pChange': -43.75490144821457, 'totalBuyQuantity': 4650, 'totalSellQuantity': 5625, 'bidQty': 225, 'bidprice': 524.8, 'askQty': 750, 'askPrice': 556.15, 'underlyingValue': 25549}"
26100,03-Jul-2025,"{'strikePrice': 26100, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025CE26100.00', 'openInterest': 21654, 'changeinOpenInterest': 7090, 'pchangeinOpenInterest': 48.68168085690744, 'totalTradedVolume': 142259, 'impliedVolatility': 10.7, 'lastPrice': 15.25, 'change': 8.6, 'pChange': 129.32330827067668, 'totalBuyQuantity': 89925, 'totalSellQuantity': 69675, 'bidQty': 150, 'bidprice': 15.25, 'askQty': 300, 'askPrice': 15.7, 'underlyingValue': 25549}","{'strikePrice': 26100, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025PE26100.00', 'openInterest': 302, 'changeinOpenInterest': 250, 'pchangeinOpenInterest': 480.7692307692308, 'totalTradedVolume': 700, 'impliedVolatility': 16.38, 'lastPrice': 580, 'change': -274.65, 'pChange': -32.13596208974433, 'totalBuyQuantity': 4050, 'totalSellQuantity': 5325, 'bidQty': 75, 'bidprice': 570.95, 'askQty': 225, 'askPrice': 580, 'underlyingValue': 25549}"
26150,03-Jul-2025,"{'strikePrice': 26150, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025CE26150.00', 'openInterest': 6124, 'changeinOpenInterest': 3419, 'pchangeinOpenInterest': 126.39556377079482, 'totalTradedVolume': 48923, 'impliedVolatility': 10.81, 'lastPrice': 12, 'change': 6.65, 'pChange': 124.29906542056077, 'totalBuyQuantity': 46800, 'totalSellQuantity': 32775, 'bidQty': 75, 'bidprice': 12, 'askQty': 975, 'askPrice': 12.1, 'underlyingValue': 25549}","{'strikePrice': 26150, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025PE26150.00', 'openInterest': 4, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 1200, 'totalSellQuantity': 4650, 'bidQty': 750, 'bidprice': 583.45, 'askQty': 750, 'askPrice': 669.05, 'underlyingValue': 25549}"
26200,03-Jul-2025,"{'strikePrice': 26200, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025CE26200.00', 'openInterest': 38656, 'changeinOpenInterest': 9980, 'pchangeinOpenInterest': 34.80262240200865, 'totalTradedVolume': 175502, 'impliedVolatility': 10.91, 'lastPrice': 9.35, 'change': 5.1, 'pChange': 120, 'totalBuyQuantity': 175875, 'totalSellQuantity': 90975, 'bidQty': 675, 'bidprice': 9.25, 'askQty': 675, 'askPrice': 9.35, 'underlyingValue': 25549}","{'strikePrice': 26200, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025PE26200.00', 'openInterest': 282, 'changeinOpenInterest': 198, 'pchangeinOpenInterest': 235.71428571428572, 'totalTradedVolume': 500, 'impliedVolatility': 21.39, 'lastPrice': 710.35, 'change': -238.10000000000002, 'pChange': -25.1041172439243, 'totalBuyQuantity': 4200, 'totalSellQuantity': 14850, 'bidQty': 75, 'bidprice': 665.25, 'askQty': 75, 'askPrice': 683.5, 'underlyingValue': 25549}"
26250,03-Jul-2025,"{'strikePrice': 26250, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025CE26250.00', 'openInterest': 8869, 'changeinOpenInterest': 2735, 'pchangeinOpenInterest': 44.587544832083466, 'totalTradedVolume': 41731, 'impliedVolatility': 11.01, 'lastPrice': 7.25, 'change': 3.9, 'pChange': 116.4179104477612, 'totalBuyQuantity': 30300, 'totalSellQuantity': 36900, 'bidQty': 450, 'bidprice': 7.05, 'askQty': 300, 'askPrice': 7.5, 'underlyingValue': 25549}","{'strikePrice': 26250, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025PE26250.00', 'openInterest': 5, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 1200, 'totalSellQuantity': 4650, 'bidQty': 750, 'bidprice': 677.05, 'askQty': 750, 'askPrice': 765.55, 'underlyingValue': 25549}"
26300,03-Jul-2025,"{'strikePrice': 26300, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025CE26300.00', 'openInterest': 31202, 'changeinOpenInterest': 5034, 'pchangeinOpenInterest': 19.23723631916845, 'totalTradedVolume': 123802, 'impliedVolatility': 11.06, 'lastPrice': 5.45, 'change': 2.6500000000000004, 'pChange': 94.64285714285717, 'totalBuyQuantity': 227475, 'totalSellQuantity': 43050, 'bidQty': 75, 'bidprice': 5.55, 'askQty': 975, 'askPrice': 5.65, 'underlyingValue': 25549}","{'strikePrice': 26300, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025PE26300.00', 'openInterest': 61, 'changeinOpenInterest': 20, 'pchangeinOpenInterest': 48.78048780487805, 'totalTradedVolume': 106, 'impliedVolatility': 18.26, 'lastPrice': 764.7, 'change': -286.29999999999995, 'pChange': -27.240723120837295, 'totalBuyQuantity': 5100, 'totalSellQuantity': 4800, 'bidQty': 750, 'bidprice': 725.95, 'askQty': 750, 'askPrice': 813.55, 'underlyingValue': 25549}"
26350,03-Jul-2025,"{'strikePrice': 26350, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025CE26350.00', 'openInterest': 11334, 'changeinOpenInterest': 2142, 'pchangeinOpenInterest': 23.302872062663184, 'totalTradedVolume': 39079, 'impliedVolatility': 11.25, 'lastPrice': 4.4, 'change': 2.1000000000000005, 'pChange': 91.30434782608698, 'totalBuyQuantity': 56250, 'totalSellQuantity': 23100, 'bidQty': 150, 'bidprice': 4.2, 'askQty': 1800, 'askPrice': 4.5, 'underlyingValue': 25549}","{'strikePrice': 26350, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025PE26350.00', 'openInterest': 11, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 1200, 'totalSellQuantity': 4650, 'bidQty': 750, 'bidprice': 773.3, 'askQty': 750, 'askPrice': 864.1, 'underlyingValue': 25549}"
26400,03-Jul-2025,"{'strikePrice': 26400, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025CE26400.00', 'openInterest': 20014, 'changeinOpenInterest': 10828, 'pchangeinOpenInterest': 117.87502721532768, 'totalTradedVolume': 75778, 'impliedVolatility': 11.54, 'lastPrice': 3.75, 'change': 1.5499999999999998, 'pChange': 70.45454545454544, 'totalBuyQuantity': 209700, 'totalSellQuantity': 56175, 'bidQty': 150, 'bidprice': 3.55, 'askQty': 4500, 'askPrice': 3.75, 'underlyingValue': 25549}","{'strikePrice': 26400, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025PE26400.00', 'openInterest': 30, 'changeinOpenInterest': 27, 'pchangeinOpenInterest': 900, 'totalTradedVolume': 87, 'impliedVolatility': 22.83, 'lastPrice': 887.95, 'change': -316.54999999999995, 'pChange': -26.280614362806137, 'totalBuyQuantity': 4650, 'totalSellQuantity': 4575, 'bidQty': 750, 'bidprice': 822.4, 'askQty': 150, 'askPrice': 871.1, 'underlyingValue': 25549}"
26450,03-Jul-2025,"{'strikePrice': 26450, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025CE26450.00', 'openInterest': 6968, 'changeinOpenInterest': 1604, 'pchangeinOpenInterest': 29.903057419835942, 'totalTradedVolume': 21464, 'impliedVolatility': 11.71, 'lastPrice': 3, 'change': 1.05, 'pChange': 53.846153846153854, 'totalBuyQuantity': 97275, 'totalSellQuantity': 28500, 'bidQty': 225, 'bidprice': 2.9, 'askQty': 300, 'askPrice': 3.25, 'underlyingValue': 25549}","{'strikePrice': 26450, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025PE26450.00', 'openInterest': 12, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 1200, 'totalSellQuantity': 4650, 'bidQty': 750, 'bidprice': 870.4, 'askQty': 750, 'askPrice': 963.05, 'underlyingValue': 25549}"
26500,03-Jul-2025,"{'strikePrice': 26500, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025CE26500.00', 'openInterest': 80242, 'changeinOpenInterest': 40517, 'pchangeinOpenInterest': 101.99370673379484, 'totalTradedVolume': 245993, 'impliedVolatility': 12.11, 'lastPrice': 2.75, 'change': 0.8, 'pChange': 41.02564102564103, 'totalBuyQuantity': 1040775, 'totalSellQuantity': 126150, 'bidQty': 75, 'bidprice': 2.7, 'askQty': 300, 'askPrice': 2.75, 'underlyingValue': 25549}","{'strikePrice': 26500, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025PE26500.00', 'openInterest': 509, 'changeinOpenInterest': -621, 'pchangeinOpenInterest': -54.95575221238938, 'totalTradedVolume': 1455, 'impliedVolatility': 21.77, 'lastPrice': 965.75, 'change': -274.04999999999995, 'pChange': -22.104371672850455, 'totalBuyQuantity': 5550, 'totalSellQuantity': 6525, 'bidQty': 150, 'bidprice': 961.6, 'askQty': 75, 'askPrice': 969.9, 'underlyingValue': 25549}"
26550,03-Jul-2025,"{'strikePrice': 26550, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025CE26550.00', 'openInterest': 6246, 'changeinOpenInterest': 1787, 'pchangeinOpenInterest': 40.07625028033191, 'totalTradedVolume': 25574, 'impliedVolatility': 12.38, 'lastPrice': 2.35, 'change': 0.6000000000000001, 'pChange': 34.28571428571429, 'totalBuyQuantity': 83550, 'totalSellQuantity': 27150, 'bidQty': 675, 'bidprice': 2.1, 'askQty': 375, 'askPrice': 2.35, 'underlyingValue': 25549}","{'strikePrice': 26550, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025PE26550.00', 'openInterest': 11, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 1200, 'totalSellQuantity': 4650, 'bidQty': 750, 'bidprice': 968.65, 'askQty': 750, 'askPrice': 1062.85, 'underlyingValue': 25549}"
26600,03-Jul-2025,"{'strikePrice': 26600, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025CE26600.00', 'openInterest': 18795, 'changeinOpenInterest': 8171, 'pchangeinOpenInterest': 76.91076807228916, 'totalTradedVolume': 56283, 'impliedVolatility': 12.46, 'lastPrice': 1.8, 'change': 0.15000000000000013, 'pChange': 9.090909090909099, 'totalBuyQuantity': 1314525, 'totalSellQuantity': 51525, 'bidQty': 22725, 'bidprice': 1.75, 'askQty': 150, 'askPrice': 1.8, 'underlyingValue': 25549}","{'strikePrice': 26600, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025PE26600.00', 'openInterest': 12, 'changeinOpenInterest': 1, 'pchangeinOpenInterest': 9.090909090909092, 'totalTradedVolume': 25, 'impliedVolatility': 25.17, 'lastPrice': 1078.6, 'change': -468.25, 'pChange': -30.271196302162462, 'totalBuyQuantity': 3975, 'totalSellQuantity': 4275, 'bidQty': 75, 'bidprice': 1019.1, 'askQty': 150, 'askPrice': 1069.6, 'underlyingValue': 25549}"
26650,03-Jul-2025,"{'strikePrice': 26650, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025CE26650.00', 'openInterest': 4134, 'changeinOpenInterest': 3384, 'pchangeinOpenInterest': 451.2, 'totalTradedVolume': 10601, 'impliedVolatility': 12.88, 'lastPrice': 1.7, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 150150, 'totalSellQuantity': 36750, 'bidQty': 1275, 'bidprice': 1.55, 'askQty': 675, 'askPrice': 1.65, 'underlyingValue': 25549}","{'strikePrice': 26650, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025PE26650.00', 'openInterest': 11, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 1200, 'totalSellQuantity': 4650, 'bidQty': 750, 'bidprice': 1067.15, 'askQty': 750, 'askPrice': 1162.85, 'underlyingValue': 25549}"
26700,03-Jul-2025,"{'strikePrice': 26700, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025CE26700.00', 'openInterest': 12231, 'changeinOpenInterest': 10728, 'pchangeinOpenInterest': 713.7724550898204, 'totalTradedVolume': 40375, 'impliedVolatility': 13.12, 'lastPrice': 1.45, 'change': -0.19999999999999996, 'pChange': -12.12121212121212, 'totalBuyQuantity': 1446300, 'totalSellQuantity': 235725, 'bidQty': 53325, 'bidprice': 1.4, 'askQty': 5550, 'askPrice': 1.45, 'underlyingValue': 25549}","{'strikePrice': 26700, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025PE26700.00', 'openInterest': 10, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 1200, 'totalSellQuantity': 4650, 'bidQty': 750, 'bidprice': 1116.6, 'askQty': 750, 'askPrice': 1212.9, 'underlyingValue': 25549}"
26750,03-Jul-2025,"{'strikePrice': 26750, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025CE26750.00', 'openInterest': 6801, 'changeinOpenInterest': 5914, 'pchangeinOpenInterest': 666.7418263810597, 'totalTradedVolume': 14295, 'impliedVolatility': 13.5, 'lastPrice': 1.35, 'change': -0.2999999999999998, 'pChange': -18.181818181818173, 'totalBuyQuantity': 516375, 'totalSellQuantity': 71775, 'bidQty': 675, 'bidprice': 1.3, 'askQty': 11100, 'askPrice': 1.35, 'underlyingValue': 25549}","{'strikePrice': 26750, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025PE26750.00', 'openInterest': 10, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 1200, 'totalSellQuantity': 4650, 'bidQty': 750, 'bidprice': 1166, 'askQty': 750, 'askPrice': 1263, 'underlyingValue': 25549}"
26800,03-Jul-2025,"{'strikePrice': 26800, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025CE26800.00', 'openInterest': 15025, 'changeinOpenInterest': 12880, 'pchangeinOpenInterest': 600.4662004662005, 'totalTradedVolume': 57124, 'impliedVolatility': 13.93, 'lastPrice': 1.3, 'change': -0.3999999999999999, 'pChange': -23.529411764705877, 'totalBuyQuantity': 1419675, 'totalSellQuantity': 109575, 'bidQty': 40875, 'bidprice': 1.25, 'askQty': 300, 'askPrice': 1.3, 'underlyingValue': 25549}","{'strikePrice': 26800, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025PE26800.00', 'openInterest': 10, 'changeinOpenInterest': -1, 'pchangeinOpenInterest': -9.090909090909092, 'totalTradedVolume': 3, 'impliedVolatility': 27.96, 'lastPrice': 1275, 'change': -449.6500000000001, 'pChange': -26.071956628881228, 'totalBuyQuantity': 4650, 'totalSellQuantity': 5100, 'bidQty': 750, 'bidprice': 1215.65, 'askQty': 750, 'askPrice': 1313.15, 'underlyingValue': 25549}"
26850,03-Jul-2025,"{'strikePrice': 26850, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025CE26850.00', 'openInterest': 7894, 'changeinOpenInterest': 7570, 'pchangeinOpenInterest': 2336.41975308642, 'totalTradedVolume': 17974, 'impliedVolatility': 14.28, 'lastPrice': 1.2, 'change': -0.5, 'pChange': -29.411764705882355, 'totalBuyQuantity': 852300, 'totalSellQuantity': 199650, 'bidQty': 14700, 'bidprice': 1.2, 'askQty': 27525, 'askPrice': 1.25, 'underlyingValue': 25549}","{'strikePrice': 26850, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025PE26850.00', 'openInterest': 10, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 3, 'impliedVolatility': 30.83, 'lastPrice': 1340, 'change': -450.45000000000005, 'pChange': -25.1584797118043, 'totalBuyQuantity': 4725, 'totalSellQuantity': 4875, 'bidQty': 825, 'bidprice': 1294.55, 'askQty': 750, 'askPrice': 1332, 'underlyingValue': 25549}"
26900,03-Jul-2025,"{'strikePrice': 26900, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025CE26900.00', 'openInterest': 40688, 'changeinOpenInterest': 16065, 'pchangeinOpenInterest': 65.2438776753442, 'totalTradedVolume': 117881, 'impliedVolatility': 14.69, 'lastPrice': 1.15, 'change': -0.55, 'pChange': -32.35294117647059, 'totalBuyQuantity': 2368350, 'totalSellQuantity': 605175, 'bidQty': 151275, 'bidprice': 1.15, 'askQty': 133275, 'askPrice': 1.2, 'underlyingValue': 25549}","{'strikePrice': 26900, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025PE26900.00', 'openInterest': 97, 'changeinOpenInterest': 17, 'pchangeinOpenInterest': 21.25, 'totalTradedVolume': 20, 'impliedVolatility': 27.19, 'lastPrice': 1360, 'change': -271.8499999999999, 'pChange': -16.65900664889542, 'totalBuyQuantity': 4650, 'totalSellQuantity': 4125, 'bidQty': 675, 'bidprice': 1360, 'askQty': 75, 'askPrice': 1372.75, 'underlyingValue': 25549}"
26950,03-Jul-2025,"{'strikePrice': 26950, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025CE26950.00', 'openInterest': 20925, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 43650, 'impliedVolatility': 15.09, 'lastPrice': 1.1, 'change': -54.5, 'pChange': -98.02158273381295, 'totalBuyQuantity': 1730100, 'totalSellQuantity': 472200, 'bidQty': 124425, 'bidprice': 1.05, 'askQty': 234300, 'askPrice': 1.1, 'underlyingValue': 25549}","{'strikePrice': 26950, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025PE26950.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 0, 'totalSellQuantity': 4200, 'bidQty': 0, 'bidprice': 0, 'askQty': 750, 'askPrice': 1517.3, 'underlyingValue': 25549}"
27000,03-Jul-2025,"{'strikePrice': 27000, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025CE27000.00', 'openInterest': 62018, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 173455, 'impliedVolatility': 15.48, 'lastPrice': 1.05, 'change': -50.900000000000006, 'pChange': -97.97882579403273, 'totalBuyQuantity': 2731050, 'totalSellQuantity': 1015575, 'bidQty': 207375, 'bidprice': 1.05, 'askQty': 343200, 'askPrice': 1.1, 'underlyingValue': 25549}","{'strikePrice': 27000, 'expiryDate': '03-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-07-2025PE27000.00', 'openInterest': 1089, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 1107, 'impliedVolatility': 28.59, 'lastPrice': 1459.4, 'change': -777.0499999999997, 'pChange': -34.744796440787844, 'totalBuyQuantity': 5625, 'totalSellQuantity': 5100, 'bidQty': 300, 'bidprice': 1456.95, 'askQty': 75, 'askPrice': 1465.65, 'underlyingValue': 25549}"
