Timestamp,Open,High,Low,Close,Volume,HA_Close,HA_Open,HA_High,HA_Low,Supertrend1,Supertrend2,Signal
2025-07-03 12:20:00+05:30,25489.35,25505.95,25489.3,25504.5,0,25497.28,25501.67,25505.95,25489.3,25520.76,25542.58,
2025-07-03 12:25:00+05:30,25504.5,25515.45,25498.45,25511.65,0,25507.51,25499.47,25515.45,25498.45,25520.76,25542.58,
2025-07-03 12:30:00+05:30,25511.15,25514.6,25505.75,25511.85,0,25510.84,25503.49,25514.6,25503.49,25520.76,25542.58,
2025-07-03 12:35:00+05:30,25510.6,25512.95,25505.05,25506.45,0,25508.76,25507.16,25512.95,25505.05,25520.76,25542.58,
2025-07-03 12:40:00+05:30,25506.45,25538.55,25505.6,25518.4,0,25517.25,25507.96,25538.55,25505.6,25520.76,25542.58,
2025-07-03 12:45:00+05:30,25518.55,25526.9,25512.75,25520.6,0,25519.7,25512.61,25526.9,25512.61,25520.76,25542.58,
2025-07-03 12:50:00+05:30,25519.65,25521.9,25512.1,25517.35,0,25517.75,25516.15,25521.9,25512.1,25520.76,25542.58,
2025-07-03 12:55:00+05:30,25516.8,25519.55,25510.05,25512.2,0,25514.65,25516.95,25519.55,25510.05,25520.76,25542.58,
2025-07-03 13:00:00+05:30,25512.0,25512.95,25496.6,25500.0,0,25505.39,25515.8,25515.8,25496.6,25520.76,25542.58,
2025-07-03 13:05:00+05:30,25498.9,25506.8,25496.9,25504.0,0,25501.65,25510.59,25510.59,25496.9,25520.76,25541.48,
2025-07-03 13:10:00+05:30,25504.0,25508.95,25500.2,25507.55,0,25505.18,25506.12,25508.95,25500.2,25520.76,25540.87,
2025-07-03 13:15:00+05:30,25506.9,25509.95,25479.75,25500.7,0,25499.32,25505.65,25509.95,25479.75,25515.38,25532.86,
2025-07-03 13:20:00+05:30,25499.35,25505.65,25493.9,25501.8,0,25500.18,25502.49,25505.65,25493.9,25515.38,25532.86,
2025-07-03 13:25:00+05:30,25501.2,25505.15,25497.2,25503.85,0,25501.85,25501.33,25505.15,25497.2,25515.38,25532.86,
2025-07-03 13:30:00+05:30,25503.35,25525.1,25495.6,25517.1,0,25510.29,25501.59,25525.1,25495.6,25515.38,25532.86,
2025-07-03 13:35:00+05:30,25516.65,25573.15,25515.5,25569.5,0,25543.7,25505.94,25573.15,25505.94,25517.29,25495.44,EXIT
2025-07-03 13:40:00+05:30,25568.8,25587.5,25559.1,25570.5,0,25571.48,25524.82,25587.5,25524.82,25531.98,25506.26,BUY_CALL
2025-07-03 13:45:00+05:30,25570.45,25574.85,25507.5,25512.5,0,25541.32,25548.15,25574.85,25507.5,25531.98,25506.26,
2025-07-03 13:50:00+05:30,25511.75,25512.1,25493.95,25509.65,0,25506.86,25544.74,25544.74,25493.95,25546.75,25506.26,
2025-07-03 13:55:00+05:30,25510.2,25513.35,25480.0,25499.45,0,25500.75,25525.8,25525.8,25480.0,25531.18,25564.43,EXIT
2025-07-03 14:00:00+05:30,25499.05,25509.15,25497.75,25506.95,0,25503.22,25513.27,25513.27,25497.75,25531.18,25564.43,BUY_PUT
2025-07-03 14:05:00+05:30,25506.0,25508.55,25493.6,25506.6,0,25503.69,25508.25,25508.55,25493.6,25528.14,25558.33,
2025-07-03 14:10:00+05:30,25505.25,25505.8,25490.15,25492.1,0,25498.33,25505.97,25505.97,25490.15,25524.59,25553.48,
2025-07-03 14:15:00+05:30,25491.75,25495.15,25483.7,25484.5,0,25488.78,25502.15,25502.15,25483.7,25519.07,25547.02,
2025-07-03 14:20:00+05:30,25483.5,25485.6,25465.7,25477.65,0,25478.11,25495.46,25495.46,25465.7,25506.9,25535.07,
2025-07-03 14:25:00+05:30,25477.95,25478.0,25453.55,25453.6,0,25465.78,25486.79,25486.79,25453.55,25496.82,25525.51,
2025-07-03 14:30:00+05:30,25453.55,25453.55,25407.9,25426.3,0,25435.32,25476.28,25476.28,25407.9,25470.73,25503.25,
2025-07-03 14:35:00+05:30,25425.55,25425.55,25384.35,25401.9,0,25409.34,25455.8,25455.8,25384.35,25450.75,25487.07,
2025-07-03 14:40:00+05:30,25401.5,25415.15,25398.65,25405.6,0,25405.22,25432.57,25432.57,25398.65,25446.44,25482.67,
2025-07-03 14:45:00+05:30,25408.7,25448.6,25395.95,25397.85,0,25412.78,25418.9,25448.6,25395.95,25446.44,25482.67,
2025-07-03 14:50:00+05:30,25397.1,25416.55,25393.3,25408.25,0,25403.8,25415.84,25416.55,25393.3,25436.38,25473.05,
2025-07-03 14:55:00+05:30,25407.8,25420.95,25401.45,25408.85,0,25409.76,25409.82,25420.95,25401.45,25436.38,25473.05,
2025-07-03 15:00:00+05:30,25410.6,25420.0,25397.85,25399.45,0,25406.98,25409.79,25420.0,25397.85,25436.38,25473.05,
2025-07-03 15:05:00+05:30,25400.25,25415.85,25397.7,25415.6,0,25407.35,25408.38,25415.85,25397.7,25436.38,25469.25,
2025-07-03 15:10:00+05:30,25416.35,25424.35,25396.05,25397.95,0,25408.68,25407.87,25424.35,25396.05,25436.38,25469.25,
2025-07-03 15:15:00+05:30,25399.5,25418.45,25395.95,25414.85,0,25407.19,25408.27,25418.45,25395.95,25436.38,25468.04,
2025-07-03 15:20:00+05:30,25415.35,25415.35,25392.55,25398.65,0,25405.48,25407.73,25415.35,25392.55,25433.1,25463.7,
2025-07-03 15:25:00+05:30,25398.0,25402.8,25388.65,25397.4,0,25396.71,25406.6,25406.6,25388.65,25426.24,25455.67,
2025-07-03 09:15:00+05:30,25505.1,25522.25,25484.0,25521.05,0,25508.1,25401.66,25522.25,25401.66,25428.73,25390.12,EXIT
2025-07-03 09:20:00+05:30,25522.75,25537.05,25459.35,25465.05,0,25496.05,25454.88,25537.05,25454.88,25460.41,25417.52,BUY_CALL
2025-07-03 09:25:00+05:30,25465.4,25478.95,25429.75,25435.45,0,25452.39,25475.46,25478.95,25429.75,25491.37,25417.52,
2025-07-03 09:30:00+05:30,25434.85,25469.4,25434.85,25462.55,0,25450.41,25463.93,25469.4,25434.85,25489.03,25417.52,
2025-07-03 09:35:00+05:30,25462.7,25496.15,25457.6,25464.9,0,25470.34,25457.17,25496.15,25457.17,25489.03,25417.52,
2025-07-03 09:40:00+05:30,25464.4,25497.2,25453.85,25497.2,0,25478.16,25463.75,25497.2,25453.85,25489.03,25417.52,
2025-07-03 09:45:00+05:30,25497.1,25518.25,25495.2,25518.15,0,25507.18,25470.96,25518.25,25470.96,25456.53,25417.52,
2025-07-03 09:50:00+05:30,25517.25,25538.25,25502.35,25531.7,0,25522.39,25489.07,25538.25,25489.07,25475.06,25429.3,
2025-07-03 09:55:00+05:30,25532.3,25547.25,25528.6,25545.35,0,25538.38,25505.73,25547.25,25505.73,25487.75,25442.22,
2025-07-03 10:00:00+05:30,25545.95,25559.8,25533.4,25540.65,0,25544.95,25522.05,25559.8,25522.05,25502.23,25457.28,
2025-07-03 10:05:00+05:30,25539.8,25551.6,25529.6,25545.1,0,25541.52,25533.5,25551.6,25529.6,25502.7,25459.79,
2025-07-03 10:10:00+05:30,25545.8,25557.8,25533.95,25543.05,0,25545.15,25537.51,25557.8,25533.95,25508.65,25467.43,
2025-07-03 10:15:00+05:30,25542.5,25553.1,25534.1,25542.75,0,25543.11,25541.33,25553.1,25534.1,25508.65,25468.04,
2025-07-03 10:20:00+05:30,25542.35,25553.1,25532.15,25552.75,0,25545.09,25542.22,25553.1,25532.15,25508.65,25469.47,
2025-07-03 10:25:00+05:30,25553.8,25567.5,25550.35,25553.05,0,25556.18,25543.65,25567.5,25543.65,25520.51,25484.24,
2025-07-03 10:30:00+05:30,25551.95,25564.5,25551.95,25557.1,0,25556.38,25549.91,25564.5,25549.91,25523.11,25488.88,
2025-07-03 10:35:00+05:30,25555.65,25562.25,25547.95,25551.55,0,25554.35,25553.14,25562.25,25547.95,25523.11,25489.61,
2025-07-03 10:40:00+05:30,25550.9,25554.5,25544.7,25547.85,0,25549.49,25553.75,25554.5,25544.7,25523.11,25489.61,
2025-07-03 10:45:00+05:30,25548.0,25548.9,25537.55,25547.85,0,25545.57,25551.62,25551.62,25537.55,25523.11,25489.61,
2025-07-03 10:50:00+05:30,25546.25,25552.6,25531.2,25535.9,0,25541.49,25548.6,25552.6,25531.2,25523.11,25489.61,
2025-07-03 10:55:00+05:30,25536.1,25539.05,25526.45,25531.15,0,25533.19,25545.04,25545.04,25526.45,25523.11,25489.61,
2025-07-03 11:00:00+05:30,25533.2,25549.65,25533.1,25544.85,0,25540.2,25539.11,25549.65,25533.1,25523.11,25489.61,
2025-07-03 11:05:00+05:30,25544.25,25567.1,25543.55,25561.8,0,25554.18,25539.66,25567.1,25539.66,25523.99,25498.09,
2025-07-03 11:10:00+05:30,25560.6,25563.7,25549.6,25554.2,0,25557.02,25546.92,25563.7,25546.92,25526.52,25501.57,
2025-07-03 11:15:00+05:30,25554.85,25565.65,25549.3,25554.7,0,25556.12,25551.97,25565.65,25549.3,25529.27,25505.24,
2025-07-03 11:20:00+05:30,25555.0,25567.8,25551.75,25567.2,0,25560.44,25554.05,25567.8,25551.75,25532.15,25508.97,
2025-07-03 11:25:00+05:30,25566.75,25576.7,25539.65,25539.65,0,25555.69,25557.24,25576.7,25539.65,25532.15,25508.97,
2025-07-03 11:30:00+05:30,25542.3,25550.5,25538.35,25545.9,0,25544.26,25556.47,25556.47,25538.35,25532.15,25508.97,
2025-07-03 11:35:00+05:30,25545.95,25552.45,25535.4,25547.2,0,25545.25,25550.36,25552.45,25535.4,25532.15,25508.97,
2025-07-03 11:40:00+05:30,25550.5,25551.3,25504.1,25512.9,0,25529.7,25547.81,25551.3,25504.1,25555.75,25508.97,
2025-07-03 11:45:00+05:30,25512.6,25515.85,25484.85,25507.05,0,25505.09,25538.75,25538.75,25484.85,25541.08,25568.94,EXIT
2025-07-03 11:50:00+05:30,25505.6,25516.65,25501.3,25508.2,0,25507.94,25521.92,25521.92,25501.3,25540.48,25567.61,BUY_PUT
2025-07-03 11:55:00+05:30,25508.4,25521.4,25507.25,25514.4,0,25512.86,25514.93,25521.4,25507.25,25540.48,25567.61,
2025-07-03 12:00:00+05:30,25513.6,25517.8,25501.05,25508.45,0,25510.22,25513.9,25517.8,25501.05,25537.05,25561.98,
2025-07-03 12:05:00+05:30,25508.3,25510.3,25502.45,25505.95,0,25506.75,25512.06,25512.06,25502.45,25534.02,25557.43,
2025-07-03 12:10:00+05:30,25505.5,25508.6,25500.9,25503.95,0,25504.74,25509.41,25509.41,25500.9,25531.05,25552.96,
2025-07-03 12:15:00+05:30,25503.8,25504.9,25486.45,25489.9,0,25496.26,25507.07,25507.07,25486.45,25522.41,25544.1,
2025-07-03 12:20:00+05:30,25489.35,25505.95,25489.3,25504.5,0,25497.28,25501.67,25505.95,25489.3,25522.41,25543.96,
2025-07-03 12:25:00+05:30,25504.5,25515.45,25498.45,25511.65,0,25507.51,25499.47,25515.45,25498.45,25522.41,25543.96,
2025-07-03 12:30:00+05:30,25511.15,25514.6,25505.75,25511.85,0,25510.84,25503.49,25514.6,25503.49,25522.41,25543.96,
2025-07-03 12:35:00+05:30,25510.6,25512.95,25505.05,25506.45,0,25508.76,25507.16,25512.95,25505.05,25522.41,25543.96,
2025-07-03 12:40:00+05:30,25506.45,25538.55,25505.6,25518.4,0,25517.25,25507.96,25538.55,25505.6,25522.41,25543.96,
2025-07-03 12:45:00+05:30,25518.55,25526.9,25512.75,25520.6,0,25519.7,25512.61,25526.9,25512.61,25522.41,25543.96,
2025-07-03 12:50:00+05:30,25519.65,25521.9,25512.1,25517.35,0,25517.75,25516.15,25521.9,25512.1,25522.41,25543.96,
2025-07-03 12:55:00+05:30,25516.8,25519.55,25510.05,25512.2,0,25514.65,25516.95,25519.55,25510.05,25522.41,25543.96,
2025-07-03 13:00:00+05:30,25512.0,25512.95,25496.6,25500.0,0,25505.39,25515.8,25515.8,25496.6,25522.41,25543.96,
2025-07-03 13:05:00+05:30,25498.9,25506.8,25496.9,25504.0,0,25501.65,25510.59,25510.59,25496.9,25522.41,25542.19,
2025-07-03 13:10:00+05:30,25504.0,25508.95,25500.2,25507.55,0,25505.18,25506.12,25508.95,25500.2,25522.41,25541.53,
2025-07-03 13:15:00+05:30,25506.9,25509.95,25479.75,25500.7,0,25499.32,25505.65,25509.95,25479.75,25516.3,25533.48,
2025-07-03 13:20:00+05:30,25499.35,25505.65,25493.9,25501.8,0,25500.18,25502.49,25505.65,25493.9,25516.3,25533.48,
2025-07-03 13:25:00+05:30,25501.2,25505.15,25497.2,25503.85,0,25501.85,25501.33,25505.15,25497.2,25516.3,25533.48,
2025-07-03 13:30:00+05:30,25503.35,25525.1,25495.6,25517.1,0,25510.29,25501.59,25525.1,25495.6,25516.3,25533.48,
2025-07-03 13:35:00+05:30,25516.65,25573.15,25515.5,25569.5,0,25543.7,25505.94,25573.15,25505.94,25516.53,25494.99,EXIT
2025-07-03 13:40:00+05:30,25568.8,25587.5,25559.1,25570.5,0,25571.48,25524.82,25587.5,25524.82,25531.26,25505.83,BUY_CALL
2025-07-03 13:45:00+05:30,25570.45,25574.85,25507.5,25512.5,0,25541.32,25548.15,25574.85,25507.5,25531.26,25505.83,
2025-07-03 13:50:00+05:30,25511.75,25512.1,25493.95,25509.65,0,25506.86,25544.74,25544.74,25493.95,25547.4,25505.83,
2025-07-03 13:55:00+05:30,25510.2,25513.35,25480.0,25499.45,0,25500.75,25525.8,25525.8,25480.0,25531.8,25564.77,EXIT
2025-07-03 14:00:00+05:30,25499.05,25509.15,25497.75,25506.95,0,25503.22,25513.27,25513.27,25497.75,25531.8,25564.77,BUY_PUT
2025-07-03 14:05:00+05:30,25506.0,25508.55,25493.6,25506.6,0,25503.69,25508.25,25508.55,25493.6,25528.71,25558.62,
2025-07-03 14:10:00+05:30,25505.25,25505.8,25490.15,25492.1,0,25498.33,25505.97,25505.97,25490.15,25525.13,25553.75,
2025-07-03 14:15:00+05:30,25491.75,25495.15,25483.7,25484.5,0,25488.78,25502.15,25502.15,25483.7,25519.58,25547.27,
2025-07-03 14:20:00+05:30,25483.5,25485.6,25465.7,25477.65,0,25478.11,25495.46,25495.46,25465.7,25507.39,25535.3,
2025-07-03 14:25:00+05:30,25477.95,25478.0,25453.55,25453.6,0,25465.78,25486.79,25486.79,25453.55,25497.28,25525.73,
2025-07-03 14:30:00+05:30,25453.55,25453.55,25407.9,25426.3,0,25435.32,25476.28,25476.28,25407.9,25471.17,25503.45,
2025-07-03 14:35:00+05:30,25425.55,25425.55,25384.35,25401.9,0,25409.34,25455.8,25455.8,25384.35,25451.17,25487.26,
2025-07-03 14:40:00+05:30,25401.5,25415.15,25398.65,25405.6,0,25405.22,25432.57,25432.57,25398.65,25446.84,25482.84,
2025-07-03 14:45:00+05:30,25408.7,25448.6,25395.95,25397.85,0,25412.78,25418.9,25448.6,25395.95,25446.84,25482.84,
2025-07-03 14:50:00+05:30,25397.1,25416.55,25393.3,25408.25,0,25403.8,25415.84,25416.55,25393.3,25436.75,25473.2,
2025-07-03 14:55:00+05:30,25407.8,25420.95,25401.45,25408.85,0,25409.76,25409.82,25420.95,25401.45,25436.75,25473.2,
2025-07-03 15:00:00+05:30,25410.6,25420.0,25397.85,25399.45,0,25406.98,25409.79,25420.0,25397.85,25436.75,25473.2,
2025-07-03 15:05:00+05:30,25400.25,25415.85,25397.7,25415.6,0,25407.35,25408.38,25415.85,25397.7,25436.75,25469.37,
2025-07-03 15:10:00+05:30,25416.35,25424.35,25396.05,25397.95,0,25408.68,25407.87,25424.35,25396.05,25436.75,25469.37,
2025-07-03 15:15:00+05:30,25399.5,25418.45,25395.95,25414.85,0,25407.19,25408.27,25418.45,25395.95,25436.75,25468.14,
2025-07-03 15:20:00+05:30,25415.35,25415.35,25392.55,25398.65,0,25405.48,25407.73,25415.35,25392.55,25433.37,25463.8,
2025-07-03 15:25:00+05:30,25398.0,25402.8,25388.65,25397.4,0,25396.71,25406.6,25406.6,25388.65,25426.49,25455.76,
