,Date,Open,High,Low,Close
577,2023-05-04 05:30:00+05:30,570.2,580.8,568.5,580.0
578,2023-05-05 05:30:00+05:30,580.2,588.25,575.05,576.5
579,2023-05-08 05:30:00+05:30,577.65,587.6,577.35,583.6
580,2023-05-09 05:30:00+05:30,585.0,586.45,572.1,573.5
581,2023-05-10 05:30:00+05:30,575.0,575.0,563.25,572.2
582,2023-05-11 05:30:00+05:30,572.2,580.0,572.0,573.45
583,2023-05-12 05:30:00+05:30,574.7,580.75,571.55,578.15
584,2023-05-15 05:30:00+05:30,578.75,584.0,574.65,581.9
585,2023-05-16 05:30:00+05:30,584.0,590.4,582.0,586.3
586,2023-05-17 05:30:00+05:30,586.0,590.5,579.5,586.3
587,2023-05-18 05:30:00+05:30,590.3,593.9,571.4,574.2
588,2023-05-19 05:30:00+05:30,579.0,586.25,569.9,575.15
589,2023-05-22 05:30:00+05:30,577.5,580.3,573.45,577.15
590,2023-05-23 05:30:00+05:30,578.9,583.7,576.8,581.6
591,2023-05-24 05:30:00+05:30,579.8,585.25,578.25,582.7
592,2023-05-25 05:30:00+05:30,582.0,582.9,577.0,581.25
593,2023-05-26 05:30:00+05:30,581.25,587.75,580.55,586.0
594,2023-05-29 05:30:00+05:30,590.0,596.4,588.05,595.0
595,2023-05-30 05:30:00+05:30,595.0,595.5,591.5,592.8
596,2023-05-31 05:30:00+05:30,583.8,584.8,577.5,579.85
597,2023-06-01 05:30:00+05:30,581.8,586.4,581.0,582.75
598,2023-06-02 05:30:00+05:30,584.7,588.9,583.0,587.2
599,2023-06-05 05:30:00+05:30,588.5,589.8,586.0,587.2
600,2023-06-06 05:30:00+05:30,588.0,588.9,583.0,585.35
601,2023-06-07 05:30:00+05:30,588.0,590.6,586.0,589.2
602,2023-06-08 05:30:00+05:30,589.95,593.95,586.35,588.5
603,2023-06-09 05:30:00+05:30,588.0,589.1,576.75,578.7
604,2023-06-12 05:30:00+05:30,580.0,581.5,577.7,578.65
605,2023-06-13 05:30:00+05:30,579.45,581.4,574.25,576.4
606,2023-06-14 05:30:00+05:30,577.0,578.55,575.25,576.55
607,2023-06-15 05:30:00+05:30,576.0,576.7,565.25,566.5
608,2023-06-16 05:30:00+05:30,568.75,574.7,567.05,571.25
609,2023-06-19 05:30:00+05:30,571.25,572.75,565.9,568.85
610,2023-06-20 05:30:00+05:30,568.85,569.45,562.55,567.4
611,2023-06-21 05:30:00+05:30,567.4,569.5,565.65,566.35
612,2023-06-22 05:30:00+05:30,566.35,569.0,561.05,562.95
613,2023-06-23 05:30:00+05:30,562.0,562.1,553.8,554.6
614,2023-06-26 05:30:00+05:30,556.0,558.5,554.5,557.05
615,2023-06-27 05:30:00+05:30,558.25,567.95,555.65,566.1
616,2023-06-28 05:30:00+05:30,572.25,574.0,568.55,569.8
617,2023-06-30 05:30:00+05:30,574.0,574.0,570.2,572.85
618,2023-07-03 05:30:00+05:30,574.5,586.35,573.9,585.45
619,2023-07-04 05:30:00+05:30,588.2,595.95,582.25,589.25
620,2023-07-05 05:30:00+05:30,589.8,593.7,588.2,590.6
621,2023-07-06 05:30:00+05:30,590.4,593.5,589.1,592.5
622,2023-07-07 05:30:00+05:30,590.0,595.5,585.5,593.6
623,2023-07-10 05:30:00+05:30,594.65,599.8,590.25,592.6
624,2023-07-11 05:30:00+05:30,595.0,595.95,587.35,588.55
625,2023-07-12 05:30:00+05:30,589.0,594.5,588.2,589.25
626,2023-07-13 05:30:00+05:30,594.9,598.0,583.35,585.65
627,2023-07-14 05:30:00+05:30,586.75,591.3,580.7,584.4
628,2023-07-17 05:30:00+05:30,587.0,602.85,584.2,601.1
629,2023-07-18 05:30:00+05:30,603.05,604.05,588.75,592.35
630,2023-07-19 05:30:00+05:30,594.65,602.4,592.0,601.45
631,2023-07-20 05:30:00+05:30,601.4,610.8,598.75,610.05
632,2023-07-21 05:30:00+05:30,610.0,619.5,609.0,615.1
633,2023-07-24 05:30:00+05:30,615.05,621.9,614.3,617.65
634,2023-07-25 05:30:00+05:30,621.8,621.8,604.2,609.6
635,2023-07-26 05:30:00+05:30,612.0,616.35,609.15,615.15
636,2023-07-27 05:30:00+05:30,616.4,621.25,613.1,616.55
637,2023-07-28 05:30:00+05:30,616.4,619.9,613.6,616.05
638,2023-07-31 05:30:00+05:30,616.65,621.0,614.5,620.2
639,2023-08-01 05:30:00+05:30,620.2,620.85,610.6,611.85
640,2023-08-02 05:30:00+05:30,609.85,610.5,594.1,598.45
641,2023-08-03 05:30:00+05:30,598.7,600.85,585.0,590.5
642,2023-08-04 05:30:00+05:30,594.8,598.7,571.4,573.3
643,2023-08-07 05:30:00+05:30,577.0,577.0,566.65,567.9
644,2023-08-08 05:30:00+05:30,571.0,574.25,568.45,573.1
645,2023-08-09 05:30:00+05:30,575.0,575.0,568.35,573.75
646,2023-08-10 05:30:00+05:30,573.75,577.6,570.1,573.65
647,2023-08-11 05:30:00+05:30,575.45,579.0,572.0,574.15
648,2023-08-14 05:30:00+05:30,572.95,573.0,558.6,560.8
649,2023-08-16 05:30:00+05:30,558.8,566.4,554.0,565.35
650,2023-08-17 05:30:00+05:30,565.75,573.15,564.0,572.15
651,2023-08-18 05:30:00+05:30,570.0,575.25,567.4,572.95
652,2023-08-21 05:30:00+05:30,572.95,575.55,570.75,571.7
653,2023-08-22 05:30:00+05:30,572.5,574.45,567.5,568.5
654,2023-08-23 05:30:00+05:30,571.0,577.95,566.0,576.9
655,2023-08-24 05:30:00+05:30,578.15,582.0,575.55,576.95
656,2023-08-25 05:30:00+05:30,573.8,575.3,567.2,569.95
657,2023-08-28 05:30:00+05:30,572.8,574.8,569.2,572.85
658,2023-08-29 05:30:00+05:30,573.65,576.3,571.85,574.85
659,2023-08-30 05:30:00+05:30,576.7,577.7,566.1,567.4
660,2023-08-31 05:30:00+05:30,569.3,570.3,559.4,561.35
661,2023-09-01 05:30:00+05:30,562.7,571.2,562.1,569.55
662,2023-09-04 05:30:00+05:30,572.0,576.35,568.45,575.55
663,2023-09-05 05:30:00+05:30,575.6,578.25,571.35,573.0
664,2023-09-06 05:30:00+05:30,574.25,574.25,568.0,570.5
665,2023-09-07 05:30:00+05:30,568.0,581.0,568.0,579.05
666,2023-09-08 05:30:00+05:30,581.0,588.5,579.7,583.45
667,2023-09-11 05:30:00+05:30,587.0,592.3,585.35,591.7
668,2023-09-12 05:30:00+05:30,593.65,594.25,584.65,588.35
669,2023-09-13 05:30:00+05:30,588.4,598.0,583.45,596.45
670,2023-09-14 05:30:00+05:30,598.45,603.7,595.2,597.3
671,2023-09-15 05:30:00+05:30,599.35,600.7,595.2,598.8
672,2023-09-18 05:30:00+05:30,598.8,608.4,597.05,603.95
673,2023-09-20 05:30:00+05:30,600.85,606.8,599.4,601.1
674,2023-09-21 05:30:00+05:30,600.0,606.6,584.65,588.15
675,2023-09-22 05:30:00+05:30,593.5,602.0,591.4,598.15
676,2023-09-25 05:30:00+05:30,601.5,601.5,590.45,594.05
677,2023-09-26 05:30:00+05:30,594.0,595.0,591.25,594.4
678,2023-09-27 05:30:00+05:30,593.45,594.3,588.2,589.75
679,2023-09-28 05:30:00+05:30,591.25,595.2,588.85,589.95
680,2023-09-29 05:30:00+05:30,592.85,600.0,591.3,598.55
681,2023-10-03 05:30:00+05:30,596.6,604.9,589.6,602.95
682,2023-10-04 05:30:00+05:30,600.0,600.45,584.45,586.25
683,2023-10-05 05:30:00+05:30,590.0,594.35,587.1,592.15
684,2023-10-06 05:30:00+05:30,593.4,598.95,592.2,594.25
685,2023-10-09 05:30:00+05:30,588.0,589.0,581.55,585.1
686,2023-10-10 05:30:00+05:30,587.0,595.0,585.75,591.65
687,2023-10-11 05:30:00+05:30,596.9,597.0,587.6,588.35
688,2023-10-12 05:30:00+05:30,590.8,593.0,585.0,586.05
689,2023-10-13 05:30:00+05:30,577.75,581.3,574.8,576.15
690,2023-10-16 05:30:00+05:30,576.0,578.75,571.5,575.65
691,2023-10-17 05:30:00+05:30,577.7,579.95,575.3,576.45
692,2023-10-18 05:30:00+05:30,577.75,579.25,569.35,572.65
693,2023-10-19 05:30:00+05:30,569.8,574.0,567.0,571.2
694,2023-10-20 05:30:00+05:30,569.9,570.0,562.1,563.1
695,2023-10-23 05:30:00+05:30,563.1,566.0,551.0,552.95
696,2023-10-25 05:30:00+05:30,558.6,560.8,553.6,556.2
697,2023-10-26 05:30:00+05:30,551.45,552.9,543.2,547.0
698,2023-10-27 05:30:00+05:30,550.0,562.5,550.0,561.15
699,2023-10-30 05:30:00+05:30,563.0,566.7,556.5,565.2
700,2023-10-31 05:30:00+05:30,567.0,569.5,563.15,565.55
701,2023-11-01 05:30:00+05:30,566.25,569.65,563.85,566.4
702,2023-11-02 05:30:00+05:30,571.1,575.45,567.6,572.1
703,2023-11-03 05:30:00+05:30,576.0,579.5,573.45,578.15
704,2023-11-06 05:30:00+05:30,582.0,582.5,573.25,574.35
705,2023-11-07 05:30:00+05:30,574.8,581.2,572.6,579.75
706,2023-11-08 05:30:00+05:30,581.9,582.6,579.0,580.3
707,2023-11-09 05:30:00+05:30,581.0,581.85,576.5,578.35
708,2023-11-10 05:30:00+05:30,577.8,581.0,575.4,579.5
709,2023-11-12 05:30:00+05:30,584.75,584.75,580.1,581.3
710,2023-11-13 05:30:00+05:30,581.0,582.5,575.2,581.35
711,2023-11-15 05:30:00+05:30,587.25,588.0,582.6,584.7
712,2023-11-16 05:30:00+05:30,584.7,588.0,582.9,584.65
713,2023-11-17 05:30:00+05:30,574.5,574.5,562.1,563.05
714,2023-11-20 05:30:00+05:30,564.0,566.8,560.6,563.75
715,2023-11-21 05:30:00+05:30,566.0,566.65,561.0,561.5
716,2023-11-22 05:30:00+05:30,562.95,564.5,555.15,558.95
717,2023-11-23 05:30:00+05:30,561.75,563.5,558.3,559.95
718,2023-11-24 05:30:00+05:30,561.95,562.45,559.25,560.35
719,2023-11-28 05:30:00+05:30,563.6,565.2,561.1,564.45
720,2023-11-29 05:30:00+05:30,568.0,569.0,565.1,568.6
721,2023-11-30 05:30:00+05:30,569.75,570.2,563.65,564.75
722,2023-12-01 05:30:00+05:30,567.0,574.2,566.55,571.75
723,2023-12-04 05:30:00+05:30,588.0,596.0,584.55,594.7
724,2023-12-05 05:30:00+05:30,595.05,611.3,595.05,608.25
725,2023-12-06 05:30:00+05:30,614.0,614.0,604.55,608.45
726,2023-12-07 05:30:00+05:30,610.0,612.55,605.0,611.7
727,2023-12-08 05:30:00+05:30,610.0,616.8,605.35,614.15
728,2023-12-11 05:30:00+05:30,615.0,619.9,613.1,614.25
729,2023-12-12 05:30:00+05:30,617.0,617.95,610.8,612.4
730,2023-12-13 05:30:00+05:30,614.45,620.5,611.65,619.85
731,2023-12-14 05:30:00+05:30,626.0,627.75,622.4,623.65
732,2023-12-15 05:30:00+05:30,628.0,650.0,619.85,648.25
733,2023-12-18 05:30:00+05:30,646.65,655.65,642.4,648.5
734,2023-12-19 05:30:00+05:30,648.5,659.6,640.25,655.4
735,2023-12-20 05:30:00+05:30,658.7,660.4,633.95,636.45
736,2023-12-21 05:30:00+05:30,632.15,648.95,627.5,643.75
737,2023-12-22 05:30:00+05:30,644.75,649.4,635.15,636.75
738,2023-12-26 05:30:00+05:30,638.85,641.3,635.65,638.05
739,2023-12-27 05:30:00+05:30,640.75,649.45,639.0,648.55
740,2023-12-28 05:30:00+05:30,650.25,653.3,646.5,651.4
741,2023-12-29 05:30:00+05:30,645.5,649.6,639.55,642.05
742,2024-01-01 05:30:00+05:30,642.2,646.9,638.0,641.35
743,2024-01-02 05:30:00+05:30,641.35,648.0,633.85,639.45
744,2024-01-03 05:30:00+05:30,639.35,648.0,635.8,643.45
745,2024-01-04 05:30:00+05:30,642.5,646.4,638.65,642.75
746,2024-01-05 05:30:00+05:30,645.0,651.75,637.75,641.95
747,2024-01-08 05:30:00+05:30,640.0,645.0,625.05,627.0
748,2024-01-09 05:30:00+05:30,632.0,634.35,624.5,625.4
749,2024-01-10 05:30:00+05:30,624.8,625.3,618.2,621.75
750,2024-01-11 05:30:00+05:30,626.0,627.15,618.5,620.2
751,2024-01-12 05:30:00+05:30,623.8,636.5,621.1,633.6
752,2024-01-15 05:30:00+05:30,638.9,645.5,636.1,640.1
753,2024-01-16 05:30:00+05:30,640.0,644.9,633.45,636.9
754,2024-01-17 05:30:00+05:30,624.0,636.8,623.0,626.0
755,2024-01-18 05:30:00+05:30,625.8,633.45,619.05,628.3
756,2024-01-19 05:30:00+05:30,633.0,635.5,624.7,627.75
757,2024-01-20 05:30:00+05:30,629.0,633.8,624.1,631.4
758,2024-01-23 05:30:00+05:30,627.0,634.9,600.65,605.1
759,2024-01-24 05:30:00+05:30,609.95,622.35,603.1,618.3
760,2024-01-25 05:30:00+05:30,618.5,623.8,606.25,612.75
761,2024-01-29 05:30:00+05:30,619.0,629.5,615.6,622.95
762,2024-01-30 05:30:00+05:30,625.45,633.5,624.2,626.75
763,2024-01-31 05:30:00+05:30,626.4,643.2,622.0,640.5
764,2024-02-01 05:30:00+05:30,642.75,652.95,633.25,647.65
765,2024-02-02 05:30:00+05:30,652.0,660.55,646.7,649.65
766,2024-02-05 05:30:00+05:30,647.1,654.8,638.75,642.95
767,2024-02-06 05:30:00+05:30,644.45,655.0,637.7,650.25
768,2024-02-07 05:30:00+05:30,655.05,677.95,655.0,675.25
769,2024-02-08 05:30:00+05:30,680.4,718.9,678.5,699.55
770,2024-02-09 05:30:00+05:30,703.65,728.35,694.2,725.25
771,2024-02-12 05:30:00+05:30,726.0,726.0,704.5,707.9
772,2024-02-13 05:30:00+05:30,708.55,718.0,702.15,713.45
773,2024-02-14 05:30:00+05:30,705.55,748.5,705.55,743.4
774,2024-02-15 05:30:00+05:30,747.7,764.0,741.65,761.7
775,2024-02-16 05:30:00+05:30,763.45,774.6,753.35,754.7
776,2024-02-19 05:30:00+05:30,758.7,765.0,750.0,759.25
777,2024-02-20 05:30:00+05:30,759.05,763.5,754.0,760.1
778,2024-02-21 05:30:00+05:30,760.65,777.5,759.6,771.5
779,2024-02-22 05:30:00+05:30,773.0,773.0,757.0,765.9
780,2024-02-23 05:30:00+05:30,765.9,770.5,755.0,759.05
781,2024-02-26 05:30:00+05:30,755.0,766.35,752.7,758.9
782,2024-02-27 05:30:00+05:30,758.9,762.35,742.2,749.85
783,2024-02-28 05:30:00+05:30,749.85,756.75,741.0,742.5
784,2024-02-29 05:30:00+05:30,743.9,753.9,737.15,748.1
785,2024-03-01 05:30:00+05:30,752.0,772.0,751.95,769.15
786,2024-03-02 05:30:00+05:30,771.95,777.0,768.9,773.3
787,2024-03-04 05:30:00+05:30,774.4,777.0,769.0,772.05
788,2024-03-05 05:30:00+05:30,769.5,786.95,769.1,783.95
789,2024-03-06 05:30:00+05:30,783.65,790.3,772.9,783.9
790,2024-03-07 05:30:00+05:30,790.0,793.4,783.0,788.05
791,2024-03-11 05:30:00+05:30,790.0,792.8,770.55,773.7
792,2024-03-12 05:30:00+05:30,770.0,777.75,757.35,759.7
793,2024-03-13 05:30:00+05:30,758.65,763.7,743.0,747.25
794,2024-03-14 05:30:00+05:30,749.9,750.8,734.05,741.05
795,2024-03-15 05:30:00+05:30,739.25,746.55,723.0,731.9
796,2024-03-18 05:30:00+05:30,727.1,737.9,722.1,730.95
797,2024-03-19 05:30:00+05:30,730.0,734.35,721.15,723.8
798,2024-03-20 05:30:00+05:30,725.15,738.95,719.8,736.25
799,2024-03-21 05:30:00+05:30,742.0,750.6,740.55,744.3
800,2024-03-22 05:30:00+05:30,743.85,748.8,741.4,746.7
801,2024-03-26 05:30:00+05:30,743.05,747.85,738.5,740.05
802,2024-03-27 05:30:00+05:30,743.0,745.85,730.2,733.3
803,2024-03-28 05:30:00+05:30,737.75,759.55,736.9,752.35
804,2024-04-01 05:30:00+05:30,759.05,761.5,752.1,758.3
805,2024-04-02 05:30:00+05:30,758.2,768.75,753.35,766.4
806,2024-04-03 05:30:00+05:30,764.9,772.6,760.15,771.05
807,2024-04-04 05:30:00+05:30,775.0,775.3,758.1,759.3
808,2024-04-05 05:30:00+05:30,757.95,767.7,752.6,764.75
809,2024-04-08 05:30:00+05:30,766.05,770.0,761.8,768.3
810,2024-04-09 05:30:00+05:30,768.45,772.45,761.1,764.2
811,2024-04-10 05:30:00+05:30,766.5,780.7,763.65,779.05
812,2024-04-12 05:30:00+05:30,777.25,779.5,764.8,766.3
813,2024-04-15 05:30:00+05:30,759.8,763.3,748.75,757.5
814,2024-04-16 05:30:00+05:30,751.25,754.9,744.4,751.7
815,2024-04-18 05:30:00+05:30,752.05,759.95,742.0,744.8
816,2024-04-19 05:30:00+05:30,734.5,752.0,732.05,750.45
817,2024-04-22 05:30:00+05:30,754.15,769.0,750.45,766.1
818,2024-04-23 05:30:00+05:30,770.35,777.7,765.55,773.0
819,2024-04-24 05:30:00+05:30,778.5,778.5,770.2,773.1
820,2024-04-25 05:30:00+05:30,770.65,814.4,769.65,812.7
821,2024-04-26 05:30:00+05:30,815.9,816.9,798.9,801.3
822,2024-04-29 05:30:00+05:30,807.0,831.25,798.7,826.5
823,2024-04-30 05:30:00+05:30,826.5,834.85,819.9,826.25
824,2024-05-02 05:30:00+05:30,826.9,833.9,825.0,830.05
825,2024-05-03 05:30:00+05:30,834.8,836.2,820.0,831.45
826,2024-05-06 05:30:00+05:30,835.0,836.0,803.0,807.8
827,2024-05-07 05:30:00+05:30,812.0,814.65,793.2,801.9
828,2024-05-08 05:30:00+05:30,802.6,822.0,799.5,810.8
829,2024-05-09 05:30:00+05:30,811.9,839.65,803.55,819.8
830,2024-05-10 05:30:00+05:30,827.0,832.05,815.6,817.35
831,2024-05-13 05:30:00+05:30,819.85,819.85,798.6,808.8
832,2024-05-14 05:30:00+05:30,813.0,822.4,807.9,818.2
833,2024-05-15 05:30:00+05:30,821.0,825.3,818.05,820.3
834,2024-05-16 05:30:00+05:30,825.3,826.15,797.35,811.95
835,2024-05-17 05:30:00+05:30,814.5,822.45,811.2,817.85
836,2024-05-18 05:30:00+05:30,822.0,823.0,819.2,821.0
837,2024-05-21 05:30:00+05:30,821.0,836.3,819.6,830.65
838,2024-05-22 05:30:00+05:30,826.55,826.65,813.55,818.75
839,2024-05-23 05:30:00+05:30,824.7,835.5,822.0,832.1
840,2024-05-24 05:30:00+05:30,830.0,841.25,827.0,828.6
841,2024-05-27 05:30:00+05:30,832.6,839.4,823.0,833.7
842,2024-05-28 05:30:00+05:30,835.7,840.7,823.3,831.15
843,2024-05-29 05:30:00+05:30,828.4,834.45,819.3,822.65
844,2024-05-30 05:30:00+05:30,821.4,836.0,819.3,825.85
845,2024-05-31 05:30:00+05:30,830.7,835.0,817.1,830.35
846,2024-06-03 05:30:00+05:30,863.55,912.0,856.75,905.65
847,2024-06-04 05:30:00+05:30,897.0,897.0,731.95,775.2
848,2024-06-05 05:30:00+05:30,790.75,795.0,744.05,789.75
849,2024-06-06 05:30:00+05:30,800.0,833.35,796.0,816.95
850,2024-06-07 05:30:00+05:30,819.9,831.5,810.5,829.95
851,2024-06-10 05:30:00+05:30,834.15,845.45,829.2,831.8
852,2024-06-11 05:30:00+05:30,836.0,839.6,829.05,835.55
853,2024-06-12 05:30:00+05:30,837.0,845.55,833.0,839.1
854,2024-06-13 05:30:00+05:30,845.0,845.9,836.1,843.9
855,2024-06-14 05:30:00+05:30,845.0,849.9,835.1,839.2
856,2024-06-18 05:30:00+05:30,841.55,851.5,840.25,844.9
857,2024-06-19 05:30:00+05:30,846.8,860.6,841.0,852.6
858,2024-06-20 05:30:00+05:30,853.0,853.1,842.35,843.75
859,2024-06-21 05:30:00+05:30,844.9,848.05,828.6,836.3
860,2024-06-24 05:30:00+05:30,831.5,836.0,821.05,832.7
861,2024-06-25 05:30:00+05:30,837.0,845.85,834.3,842.25
862,2024-06-26 05:30:00+05:30,839.85,848.8,836.0,845.35
863,2024-06-27 05:30:00+05:30,843.9,847.4,838.25,844.0
864,2024-06-28 05:30:00+05:30,846.9,864.0,844.0,848.95
